时间戳,WT1仿真可用出力（MW）,WT2仿真可用出力（MW）,WT3仿真可用出力（MW）,WT4仿真可用出力（MW）,WT5仿真可用出力（MW）,WT6仿真可用出力（MW）
2024-11-24 05:45:00,0.91,439.64,280.32,536.02,542.04,559.03
2024-11-24 06:00:00,0.91,441.44,272.11,547.80,540.86,606.96
2024-11-24 06:15:00,0.60,427.48,267.41,559.03,529.49,630.35
2024-11-24 06:30:00,0.60,422.97,264.78,614.03,529.88,648.37
2024-11-24 06:45:00,14.20,416.67,275.33,617.96,534.19,675.97
2024-11-24 07:00:00,16.01,432.88,289.70,611.23,535.37,694.76
2024-11-24 07:15:00,16.31,432.43,316.09,593.83,540.47,668.30
2024-11-24 07:30:00,16.01,431.98,310.81,583.16,540.47,702.05
2024-11-24 07:45:00,16.31,432.88,347.17,497.85,542.43,720.83
2024-11-24 08:00:00,13.29,422.97,335.15,469.23,541.25,728.12
2024-11-24 08:15:00,16.31,431.08,311.10,349.67,541.25,712.40
2024-11-24 08:30:00,16.62,442.79,289.70,244.15,535.76,690.54
2024-11-24 08:45:00,16.62,451.80,226.66,206.55,533.41,685.56
2024-11-24 09:00:00,16.62,448.20,238.97,232.93,503.60,667.15
2024-11-24 09:15:00,16.01,432.88,256.27,245.28,522.82,701.28
2024-11-24 09:30:00,12.08,418.02,294.10,158.84,521.25,727.35
2024-11-24 09:45:00,10.88,411.26,312.28,181.29,523.99,723.90
2024-11-24 10:00:00,6.04,389.64,371.51,166.14,531.45,725.43
2024-11-24 10:15:00,4.23,424.32,401.42,228.44,543.61,738.85
2024-11-24 10:30:00,5.44,436.04,374.15,271.10,539.29,720.07
2024-11-24 10:45:00,6.04,422.52,350.10,319.37,521.64,732.72
2024-11-24 11:00:00,7.55,489.64,305.53,279.51,528.70,744.22
2024-11-24 11:15:00,3.02,481.08,332.22,249.77,530.27,745.76
2024-11-24 11:30:00,2.72,492.34,329.28,241.35,525.17,756.49
2024-11-24 11:45:00,5.44,478.83,295.27,235.17,530.66,733.49
2024-11-24 12:00:00,6.34,499.10,323.71,258.19,534.98,720.45
2024-11-24 12:15:00,16.01,425.23,364.18,257.62,534.98,726.58
2024-11-24 12:30:00,15.71,448.20,372.09,241.91,533.41,691.31
2024-11-24 12:45:00,12.69,445.05,323.42,258.75,520.07,673.67
